what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106641520
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329106649580
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329106650256
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106650664
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106652222
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329106653280
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329106653449
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329106658619
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329106660283
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106660758
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106662275
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329106663559
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329106663732
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106666367
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106692067
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1329106699982
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329106704499
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329106705471
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329106705772
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106706178
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106707708
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329106715223
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329106716077
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329106717036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106717412
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106718914
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329106719998
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329106730493
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329106730671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329106747899
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329106748164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106748617
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106750094
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1329106762181
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329106762518
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329106763007
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106763449
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106766648
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329106778163
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106786328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.export",1329106810000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106810042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106819059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106819169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106823268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106832808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329106835336
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139533942
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329139538220
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139551957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139562686
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1329139564255
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329139564591
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329139565445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139565823
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139567454
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139569935
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139629222
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139657347
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139736739
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329139744996
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329139745260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139745704
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139747533
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329139752075
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329139752240
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329139760800
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329139761031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139761511
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139763963
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329139767118
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140189197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140190409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140190966
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140193995
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140196469
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140199383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140327737
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329140332158
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329140332387
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329140332413
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329140336273
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1329140339446
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329140342002
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329140342505
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329140344266
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329140357844
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329140359254
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140359615
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140361992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140362710
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140364524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140366503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140499284
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329140546015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1329140548642
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329140549811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1329140554740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329140556832
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329140557934
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329140558159
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140558560
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140560546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140560938
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140590506
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140617062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329140647006
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1329140657858
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1329140658354
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1329140658385
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1329140658414
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1329140658445
