what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086154619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086200700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086201837
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086205275
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329086248885
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329086250661
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086251069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086252395
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086252816
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086265003
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329086295816
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086315315
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1329086319883
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1329086319883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086319935
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329086326756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086327143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086328213
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086332854
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1329086349569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086349679
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329086356516
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086356906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086360522
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086365164
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1329086366237
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086366296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086392746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086412751
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086415269
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1329086418082
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1329086418082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086418128
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086424594
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1329086434436
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1329086434436
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086435158
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086442799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086453084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086463707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1329086483265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086483362
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329086484242
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329086485205
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086485644
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086486530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086491021
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1329086492018
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086492089
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086492540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086492773
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329086494354
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329086496567
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329086500818
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAutomatically",1329086524582
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086526387
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1329086527573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086527617
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086528142
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086528646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1329086531124
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086541141
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1329086542053
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1329086542053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086542122
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329086549188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086549563
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329086550521
