what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1329070011151
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1329070011151
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070011203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070012246
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1329070039841
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070040071
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070050153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070052455
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070078359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070217817
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070218057
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070218159
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070218503
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070218611
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070220985
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070359694
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070359830
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070368136
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070370803
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070388586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070393785
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070409333
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070454714
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070471478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070472810
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070477311
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070500853
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070501038
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070501141
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070501446
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070501546
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070504605
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070504857
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070504883
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070505806
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070505830
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070506795
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329070513744
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070514609
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070514732
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070514764
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070515593
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070518605
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070518835
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070518868
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070522816
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070522840
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070523661
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1329070535958
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070545867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070548967
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1329070556834
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1329070557119
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1329070557119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070557160
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070558602
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1329070562735
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1329070562735
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070562804
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070563827
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070563860
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070565121
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329070568789
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070570685
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070573163
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070573563
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.rename.element",1329070580682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329070580765
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329070583168
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329070583289
