what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329084955598
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329084963747
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329084965116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329084965526
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329084967088
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1329084970816
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329084972104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329084972513
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329084974051
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329084977723
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329084978843
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329084984825
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329084985513
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329084985922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329084987671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329084991333
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085013658
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329085044474
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1329085076744
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1329085076968
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1329085077176
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1329085077353
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329085085111
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1329085111087
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329085139289
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329085140731
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329085142821
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085143203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085144750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329085153959
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329085154228
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085154852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085156524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085157784
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085169978
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329085178522
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1329085182345
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329085183561
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329085186037
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085186416
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085188068
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329085189291
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329085191768
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329085192875
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329085193288
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085193739
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085194875
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329085194952
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329085213725
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1329085216761
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085217215
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085218030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085219862
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085233951
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329085238144
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329085242023
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1329085247607
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329085250187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329085251762
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329085262597
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085262988
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329085276757
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329085289263
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1329085297686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329085299124
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329085300048
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329085300795
