what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329082596680
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329082607976
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1329082610818
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329082612753
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329082615094
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1329082686735
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1329082686915
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1329082687107
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1329082687470
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1329082700453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329082701312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329082706457
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329082712910
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329082717653
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329082723391
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329082726532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329082726903
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329082729014
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329082730798
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329082746139
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329082775672
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329082827290
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329082831081
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329082877429
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329082884934
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329082921476
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329082938274
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329082941633
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1329082957735
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329082960203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329082967280
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329082968230
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329082978096
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329082990345
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1329082990728
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329082994468
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329082998677
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329082998760
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.navigate.opentype",1329082998775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329082998808
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083001286
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.backwardHistory",1329083001290
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083006687
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083025344
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083025422
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.navigate.opentype",1329083025426
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083025463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083030669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083032468
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083041255
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083041256
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329083089868
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329083090324
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083090777
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083092008
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083092765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083093466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083095255
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083119064
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329083156626
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329083156932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083157399
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083158751
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083160647
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083161685
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083167008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083177785
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083213278
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083221033
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083229515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329083235706
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1329083239989
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083241605
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329083249604
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329083252995
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329083264999
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329083265174
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329083267192
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329083271654
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329083271833
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1329083272134
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329083274459
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329083276455
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329083278326
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329083280295
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329083282280
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329083284200
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329083289045
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329083297812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083298189
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083300224
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083303548
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329083308116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083308488
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083309760
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329083325273
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329083336343
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083337576
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083351870
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083354586
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083355919
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329083358036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083358423
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083359722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1329083363717
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329083364639
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329083365956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329083372580
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329083372852
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083373235
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083374747
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083378330
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329083379333
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083379700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083380757
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083381621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083394358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083395451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083406568
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.backwardHistory",1329083414583
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083418097
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1329083425590
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083427379
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329083431386
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329083432707
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329083433672
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083434063
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083435596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083440084
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083446186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083449281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083462650
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083464737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083465615
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329083470345
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083549503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083645943
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083648005
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083734640
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329083776669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329083789134
